0               0 * .522
0.6597539553864471 ((.5 ^ ((0!) + 2)) ^ .2)
0.6599999999999959 ((5!) % ((0!) - .22))
0.66            (.5 + (.2 * ((0!) - .2)))
0.6643853278133589 (((0!) - (.5 ^ .2)) ^ .2)
0.6651441426902256 ((2 ^ (2 ^ .5)) % (0!))
0.6666666666666666 (0 + (2 / (2 - 5)))
0.6666666666666667 (0 + (.2 / (.2 - .5)))
0.666666666666667 ((2 / (.2 - .5)) % (0!))
0.6666666666666714 (((5!) / (.2 - 2)) % (0!))
0.6683250619582689 ((.2 / ((0!) + .5)) ^ .2)
0.668740304976422 (0 + (.2 ^ .25))
0.6705505632961242 (0 + (.2 - (.5 ^ .2)))
0.6715891475278155 (.5 ^ (2 ^ (.2 - (0!))))
0.674199862463242 ((0!) / (2.2 ^ .5))
0.6756756756756757 ((0!) / (2 - .52))
0.6758686806614475 ((0!) - (.2 ^ (.2 + .5)))
0.6762433378062414 ((.02 ^ .5) ^ .2)
0.6762433378062415 ((.02 ^ .2) ^ .5)
0.6776109134004809 ((0!) / ((2 + 5) ^ .2))
0.677610913400481 (((0!) / (2 + 5)) ^ .2)
0.6795903430886512 (.2 ^ (((0!) + .2) / 5))
0.6799999999999999 ((0!) + (.2 - .52))
0.68            (.5 + (.2 - .02))
0.6800000000000002 (5 % (((0!) + .2) ^ 2))
0.6803950000871885 (.5 ^ ((0!) / (2 - .2)))
0.6804920892271058 (2 - ((5 - (0!)) ^ .2))
0.681702224310509 (2 ^ ((.2 ^ .5) - (0!)))
0.683772233983162 ((0!) - ((.2 / 2) ^ .5))
0.6842554289186317 ((.2 - .05) ^ .2)
0.6898648307306073 ((5 ^ ((0!) % .2)) / 2)
0.6898648307306074 (0 + (.5 / (.2 ^ .2)))
0.6931448431551464 ((((0!) - .2) / 5) ^ .2)
0.6944271909999158 (.2 - (((0!) - .2) ^ .5))
0.6944444444444445 ((5 / (((0!) + 2)!)) ^ 2)
0.6973718331752027 ((0!) / (2 ^ .52))
0.6988271187715792 ((0!) / (((5 - 2)!) ^ .2))
0.69999999999996 (.5 + (((((0!) + 2)!)!) % .2))
0.6999999999999933 (.5 + ((((0!) / .2)!) % .2))
0.6999999999999997 (.5 + (((0!) / .2) % .2))
0.6999999999999998 (.5 + (((0!) + 2) % .2))
0.7             (0 + (.5 + (.2 % 2)))
0.7000000000000001 (.2 * ((0!) + 2.5))
0.7000000000000002 ((.5 + 2.2) % (0!))
0.7018213877493349 ((0!) / (5 ^ .22))
0.702           (.2 + .502)
0.7026032900059302 (5 % ((0!) + (2 ^ .2)))
0.7065832578767441 ((5!) % (((((0!) + 2)!)!) ^ .2))
0.7070927566842333 (5 % ((((0!) + 2)!) ^ .2))
0.7071067811865475 ((0!) / ((√(2 + 2)) ^ .5))
0.7071067811865476 (0 + ((2 ^ .5) / 2))
0.7110947333604485 ((2 / (√((0!) + (5!)))) ^ .2)
0.7128254112507413 ((0!) - (.5 ^ (2 - .2)))
0.7142857142857142 ((0!) - (.2 / (.2 + .5)))
0.7142857142857143 ((0!) / (5 % (.2 - 2)))
0.7151238281277728 (.2 ^ ((0!) / (5 - .2)))
0.7154845405526278 ((((0!) + 5) ^ .2) / 2)
0.7169776240079138 (2 ^ (.52 - (0!)))
0.7171572875253809 ((0!) - (.2 * (2 ^ .5)))
0.7186365769034901 ((.2 - ((0!) / (5!))) ^ .2)
0.7189706288834206 (.2 ^ .205)
0.7191166284853481 ((0!) / (5.2 ^ .2))
0.72            (0 + (.5 + .22))
0.7210342169394705 (.2 * ((0!) + ((5!) ^ .2)))
0.7217919130397938 ((0!) - ((.2 / (5!)) ^ .2))
0.7222222222222222 ((0!) + (.5 / (.2 - 2)))
0.7226808345905884 (.2 - (.2 ^ .05))
0.7236067977499789 (((0!) + (.2 ^ .5)) / 2)
0.7240540677077569 ((0!) - (.2 * (5 ^ .2)))
0.7247796620717089 ((((√((0!) + (5!)))!) % .2) ^ .2)
0.7247796636776666 (((((0!) + 5)!) % .2) ^ .2)
0.7247796636776906 (0 + (((5!) % .2) ^ .2))
0.7247796636776908 ((((5!) - (0!)) % .2) ^ .2)
0.7247796636776922 (.2 ^ ((.2 + (5!)) % (0!)))
0.724779663677694 (((5!) + (.2 ^ .2)) % (0!))
0.7247796636776945 ((((5 - (0!))!) % .2) ^ .2)
0.7247796636776951 (((√((0!) + (5!))) % .2) ^ .2)
0.7247796636776953 (0 + ((5 % .2) ^ .2))
0.7247796636776954 ((((0!) / .5) % .2) ^ .2)
0.7247796636776955 (0 + ((.2 ^ .2) % 5))
0.7247796636776956 ((0!) / (5 ^ (2 % .2)))
0.7247796636776958 ((5 + (.2 ^ .2)) % (0!))
0.7247796636776959 (0 + (.2 ^ (5 % .2)))
0.724779663677696 (.2 ^ (((0!) + 5) % .2))
0.7247796636776962 (.2 ^ ((√((0!) + (5!))) % .2))
0.7247796636776971 (.2 ^ (((5 - (0!))!) % .2))
0.7247796636776975 (((.2 + (5!)) % (0!)) ^ .2)
0.7247796636777033 (0 + (.2 ^ ((5!) % .2)))
0.7247796636777422 (.2 ^ ((((0!) + 5)!) % .2))
0.7247796662624315 (.2 ^ (((√((0!) + (5!)))!) % .2))
0.7272727272727266 ((5 / .22) % (0!))
0.7279192731913517 (((((5 - 2)!)!) ^ .2) % (0!))
0.7283455350008932 (.5 ^ (.02 ^ .2))
0.7283678572621153 (.205 ^ .2)
0.7292117262854603 ((5!) % (((0!) + .2) ^ .2))
0.7296          ((0!) - (.52 ^ 2))
0.7297400528407231 (.5 ^ ((0!) / 2.2))
0.7307212758109627 ((0!) / ((5 - .2) ^ .2))
0.7334580732895697 ((0!) / (2 ^ (.2 ^ .5)))
0.7338084212899314 (.2 ^ ((0!) / 5.2))
0.7345658754736613 (.2 ^ (.2 - ((0!) / (5!))))
0.7345728284309949 ((5!) % ((0!) / (2 ^ .2)))
0.74            ((0!) - (.52 / 2))
0.7411011265922482 ((0!) - (2 * (.5 ^ .2)))
0.7434917749851753 ((5 * (2 ^ .2)) % (0!))
0.7434917749851755 (5 * ((0!) - (2 ^ .2)))
0.7453559924999299 ((0!) / ((2 - .2) ^ .5))
0.7455838546382704 (.2 * ((((0!) + 5)!) ^ .2))
0.7457309396155174 (.5 - (((0!) + 2) ^ .2))
0.7463018954975198 (.2 ^ (2 / (√((0!) + (5!)))))
0.748           ((0!) - .252)
0.7484889603683231 (5 ^ (.02 - .2))
0.7492802716530589 (.2 + (.05 ^ .2))
0.75            (0 + ((2 - .5) / 2))
0.7500000000000001 ((.2 - .05) / .2)
0.7504284544929635 (2 ^ ((0!) - (2 ^ .5)))
0.7516960157530126 ((((0!) + .2) / 5) ^ .2)
0.7527864045000421 ((0!) + (.2 - (.2 ^ .5)))
0.7536734246199874 ((0!) - (.2 ^ (.5 ^ .2)))
0.7573593128807146 (5 % (2 ^ ((0!) / 2)))
0.757858283255199 (0 + (.5 ^ (.2 + .2)))
0.7578582832551991 ((0!) / ((2 / .5) ^ .2))
0.7583473599051231 ((2 ^ 5.2) % (0!))
0.7594593229224298 ((2 * (5 ^ .2)) % (0!))
0.76            ((0!) - (.2 + (.2 / 5)))
0.76472449133173 (.2 ^ ((0!) / ((5 - 2)!)))
0.7664307514712545 (2 / (((0!) + (5!)) ^ .2))
0.7677038992747549 (0 + (2 / ((5!) ^ .2)))
0.7677038992747551 (2 / ((5!) ^ ((0!) % .2)))
0.7685815973496419 (2 ^ ((0!) - (5 ^ .2)))
0.7689898426645501 (2 / (((5!) - (0!)) ^ .2))
0.7692307692307692 ((0!) / (.5 + (.2 - 2)))
0.7702603290005929 ((0!) - ((2 ^ .2) / 5))
0.7727272727272727 ((0!) - (.5 / 2.2))
0.7729738455277437 (.2 ^ (((0!) - .2) / 5))
0.7743491774985174 (.2 + (.5 ^ ((0!) - .2)))
0.7745966692414834 (((0!) - (.2 + .2)) ^ .5)
0.775           ((0!) - .225)
0.7752203363223045 ((0!) + (.5 - (.2 ^ .2)))
0.775945932292243 (.5 + (.2 ^ ((0!) - .2)))
0.7763932022500211 ((0!) - ((.2 ^ .5) / 2))
0.7777777777777777 ((5 / (.2 - 2)) % (0!))
0.78            ((0!) - (.22 % .5))
0.7800000000000002 ((5 - .22) % (0!))
0.7800000000000011 (((5!) - .22) % (0!))
0.7812499999999999 (.5 / (((0!) - .2) ^ 2))
0.782362359175969 ((0!) - (.5 ^ 2.2))
0.7833333333333332 (.2 - ((0!) - (2 / (5!))))
0.7833333333333333 ((0!) - (.2 + (2 / (5!))))
0.7855150302317644 (.2 ^ (.2 - .05))
0.7860030855966228 (0 + ((.5 - .2) ^ .2))
0.7862327044933592 (.2 - (.5 ^ .02))
0.78667755728558 (.2 - (.2 ^ ((0!) / (5!))))
0.786916380543178 (((5!) ^ (.2 + .2)) % (0!))
0.7871623437680089 (5 ^ ((0!) - (2 ^ .2)))
0.7888543819998317 ((0!) - (2 % (.2 ^ .5)))
0.7916666666666666 ((0!) - (5 / ((2 + 2)!)))
0.7937005259840998 (2 ^ ((0!) / (2 - 5)))
0.7945974047018523 (.2 ^ ((0!) / (2 + 5)))
0.796435691016498 (.2 ^ (.02 ^ .5))
0.7968168163114677 (2 ^ ((.2 - (0!)) ^ 5))
0.7983333333333333 ((0!) - (.2 + (.2 / (5!))))
0.79968         ((0!) - (.2 + (.2 ^ 5)))
0.7999999998137355 ((.2 - ((2 * 5)!)) % (0!))
0.7999999999992724 ((.2 - ((5!) ^ 2)) % (0!))
0.7999999999999545 ((.2 - ((5!) / .2)) % (0!))
0.7999999999999934 (((5!) % ((0!) - .2)) % 2)
0.7999999999999972 (((5!) - 2.2) % (0!))
0.7999999999999998 (0 + ((.2 - 5) % 2))
0.7999999999999999 ((0!) - (5 * (.2 * .2)))
0.8             (0 + ((.2 + .2) / .5))
0.8000000000000002 ((0!) + ((2 - 5) % .2))
0.8000000000000003 ((0!) - (5 % (.2 + .2)))
0.8000000000000004 ((0!) - ((2 + 5) % .2))
0.8000000000000005 ((0!) + ((.2 - 5) % .2))
0.8000000000000007 (((5!) * (.2 * .2)) % (0!))
0.8000000000000014 ((0!) - ((5 / .2) % .2))
0.8000000000000018 ((0!) - ((2 ^ 5) % .2))
0.8000000000000034 ((0!) - (((5!) / 2) % .2))
0.8000000000000038 ((0!) - ((.2 + (5!)) % .2))
0.8000000000000065 ((0!) + ((2 - (5!)) % .2))
0.8000000000000067 ((0!) - ((5!) % (.2 % 2)))
0.8000000000000095 ((0!) + ((.2 - (5!)) % .2))
0.8000000000000114 ((.2 - (2 * (5!))) % (0!))
0.8000000000000134 ((0!) - ((2 * (5!)) % .2))
0.8000000000000334 ((0!) - (((5!) / .2) % .2))
0.80000000000004 ((0!) - ((((5 - 2)!)!) % .2))
0.8000000000001819 ((.2 - ((2 + 5)!)) % (0!))
0.8000000000002274 ((0!) - ((2 ^ (5!)) % .2))
0.8000000000002798 ((0!) - (((2 + 5)!) % .2))
0.8000000000007994 ((0!) - (((5!) ^ 2) % .2))
0.8000000002014389 ((0!) - (((2 * 5)!) % .2))
0.8003199999999999 ((0!) - (.2 - (.2 ^ 5)))
0.8003200000000001 (.2 - ((0!) + (.2 ^ 5)))
0.8016666666666666 ((0!) - (.2 - (.2 / (5!))))
0.8016666666666667 (.2 - ((0!) + (.2 / (5!))))
0.8025855423486761 (((0!) - ((5!) ^ .2)) / 2)
0.8027415617602306 ((0!) / ((5 - 2) ^ .2))
0.8027415617602307 (((0!) / (5 - 2)) ^ .2)
0.803755144032922 (2 / (((0!) + .2) ^ 5))
0.8051710846973521 (.2 + (((5!) ^ .2) % (0!)))
0.8051710846973523 ((.2 + ((5!) ^ .2)) % (0!))
0.8057929410678535 (.2 - (2 ^ ((0!) / (5!))))
0.8064516129032258 (5 / (.2 + (((0!) + 2)!)))
0.806870800810205 (.2 ^ (.2 / ((0!) + .5)))
0.807697133101089 (((√((0!) + (5!))) ^ .2) / 2)
0.81            (((0!) - (.2 * .5)) ^ 2)
0.8119302584037322 (.2 ^ ((0!) - (.5 ^ .2)))
0.8122523963562355 ((0!) / (2 ^ (.5 - .2)))
0.8122523963562356 (0 + (2 ^ (.2 - .5)))
0.8153726975999999 (((0!) - (.2 * .2)) ^ 5)
0.8164733867292174 ((0!) / (.5 + (.2 ^ .2)))
0.816496580927726 ((2 / ((0!) + 2)) ^ .5)
0.8164965809277261 (2 / ((((0!) + 2)!) ^ .5))
0.8166666666666667 ((0!) - (.2 - (2 / (5!))))
0.8177654339579425 (.2 ^ (.5 ^ ((0!) + 2)))
0.819999999999999 ((5!) % 2.02)
0.8202703385387852 ((0!) - ((5 ^ .2) % .2))
0.8235783481495382 ((0!) / (.2 - (2 ^ .5)))
0.823938704708474 (((5 ^ .2) - (0!)) ^ .2)
0.825           (.2 + (.5 / ((0!) - .2)))
0.8257198978324044 ((0!) / ((5!) ^ (.2 * .2)))
0.8258898873407752 ((0!) - (.2 * (.5 ^ .2)))
0.825908616833182 (.5 ^ (.2 ^ ((0!) - .2)))
0.8263241077536855 (.5 ^ ((0!) - (.2 ^ .2)))
0.8283605088297483 ((0!) - (2 ^ (.5 ^ .2)))
0.8284271247461898 ((2 ^ (2 - .5)) % (0!))
0.8284271247461902 (2 / ((0!) + (2 ^ .5)))
0.8284271247461903 ((2 * (2 ^ .5)) % (0!))
0.8325532074018731 (0 + ((.2 / .5) ^ .2))
0.8327124198964431 (.2 - (5 ^ .02))
0.8328157299974777 ((((((0!) + 2)!)!) ^ .5) % 2)
0.8333333333333333 ((0!) / (.2 * ((5 - 2)!)))
0.8333333333333334 ((0!) / (.2 + (.2 * 5)))
0.8333333333333335 (.2 * (5 / ((0!) + .2)))
0.8333333333333354 ((0!) / ((5!) % (.2 - 2)))
0.83333333333334 ((0!) / ((5!) % 2.2))
0.8352649238413776 (.2 - (2 ^ .05))
0.8366600265340756 ((.2 + ((0!) / 2)) ^ .5)
0.8383876320240267 (((2 ^ .5) - (0!)) ^ .2)
0.8393783274853875 ((.5 / ((0!) + .2)) ^ .2)
0.8399999999999999 (5 % ((0!) + (.2 * .2)))
0.84            ((0!) - (.2 - (.2 / 5)))
0.8400000000000001 ((0!) - (5 % .22))
0.8404315970797913 (2 / ((0!) + (5 ^ .2)))
0.8408964152537146 ((0!) / (2 ^ .25))
0.8437383187574061 (.2 ^ ((0!) % (.2 ^ .5)))
0.8438025996442207 (((5!) * (2 ^ .2)) % (0!))
0.8461538461538458 ((2 / .52) % (0!))
0.8467453123625271 ((.5 ^ ((0!) + .2)) ^ .2)
0.8476518245386816 ((0!) / (.2 - (5 ^ .2)))
0.85            ((0!) + ((.2 - .5) / 2))
0.8513016450029625 (((5!) - (2 ^ .2)) % (0!))
0.8513016450029649 ((0!) - ((2 ^ .2) % .5))
0.8513016450029651 ((5 - (2 ^ .2)) % (0!))
0.8513399225207845 (.2 ^ (.5 % ((0!) % .2)))
0.8513399225207846 (0 + ((.2 ^ .2) ^ .5))
0.8513399225207847 (.2 ^ ((0!) % (.2 * .5)))
0.8514508426534073 (5 % (((0!) + .2) ^ .2))
0.8550440672644609 ((0!) - ((.2 ^ .2) / 5))
0.8571428571428572 ((2 / (.2 + .5)) % (0!))
0.8576180254759684 ((2 ^ (5 - .2)) % (0!))
0.8585654364377537 (0 + (.5 ^ .22))
0.8585786437626906 ((0!) - (.2 / (2 ^ .5)))
0.86            ((0!) - (.2 * (.2 + .5)))
0.8608110156163553 (5 % ((0!) / (.2 ^ .2)))
0.8620689655172414 (5 / (.2 - (((0!) + 2)!)))
0.8623898318388478 (.5 * ((0!) + (.2 ^ .2)))
0.8634719767533109 (((0!) - .52) ^ .2)
0.8655365610061431 (2 ^ ((0!) / (.2 - 5)))
0.8659288760104206 (.2 ^ (.2 ^ ((0!) + .5)))
0.8660254037844386 ((((0!) + 2) ^ .5) / 2)
0.8666666666666667 ((0!) - (.2 / (2 - .5)))
0.8669483844611445 (((5!) ^ .22) % (0!))
0.8693445600900216 (.5 ^ .202)
0.870550563296124 (.5 ^ (2.2 % (0!)))
0.8705505632961241 (0 + (.5 ^ (.2 % 2)))
0.8705505632961242 (0 + (.5 ^ (2 % .2)))
0.8705505632961243 (2 ^ (0 - (5 % .2)))
0.8705505632961281 ((0!) / (2 ^ ((5!) % .2)))
0.8705505632961482 (.5 ^ (((((0!) + 2)!)!) % .2))
0.8712458921089059 (.502 ^ .2)
0.8744852722211678 (.2 ^ (2 / ((5 - (0!))!)))
0.875           ((0!) - (.5 / (2 + 2)))
0.8755936114058852 (2 ^ (((0!) / (5!)) - .2))
0.8774061389863257 (0 + (.52 ^ .2))
0.8797296614612149 (.5 - ((0!) / (.2 ^ .2)))
0.88            ((0!) - (.52 % .2))
0.8827029962906549 (.5 ^ (.2 - .02))
0.8831760866327847 (((0!) - .22) ^ .5)
0.8844717711976986 (.2 - (((0!) + .5) ^ .2))
0.8853871342114666 ((0!) / (2 - (.5 ^ .2)))
0.8870718549931568 ((.05 ^ .2) ^ .2)
0.888175022589804 ((0!) - ((.2 * (5!)) ^ .2))
0.8882014353153005 (((0!) - (.2 ^ .5)) ^ .2)
0.8888888888888888 (2 / (((0!) + .5) ^ 2))
0.89            ((0!) - (.5 * .22))
0.8908987181403393 (.5 ^ (.2 / ((0!) + .2)))
0.8914548676427652 ((0!) - (.2 ^ (5 ^ .2)))
0.8944271909999157 (2 * (((0!) % .2) ^ .5))
0.8944271909999159 (0 + (2 * (.2 ^ .5)))
0.8950250709279723 ((.5 ^ ((0!) - .2)) ^ .2)
0.8950250709279725 (2 ^ ((.2 - (0!)) / 5))
0.8954451150103322 (.2 - (((0!) + .2) ^ .5))
0.8956800000000023 (((.2 - 2) ^ 5) % (0!))
0.896           ((0!) - (.2 * .52))
0.8961743557475313 ((5!) % (.2 ^ .02))
0.8973149686165497 ((0!) - (.2 ^ (2 ^ .5)))
0.8986483073060736 ((5 ^ ((0!) + .2)) % 2)
0.8986483073060745 ((5 / (.2 ^ .2)) % (0!))
0.8989794855663558 ((((2 + 2)!) ^ .5) % (0!))
0.89951627311486 (2 - ((5!) ^ .02))
0.8999999999999986 (((.2 - (5!)) / 2) % (0!))
0.8999999999999998 ((0!) - (.5 % (2 % .2)))
0.8999999999999999 (0 + (.2 + (.2 + .5)))
0.9             (0 + (.5 + (.2 + .2)))
0.9000000000000001 ((0!) - (2.5 % .2))
0.9000000000000002 ((0!) - (5 % (.2 / 2)))
0.9000000000000004 ((5 - (.2 / 2)) % (0!))
0.9000000000000006 ((0!) - ((5!) % .22))
0.9000000000000034 ((0!) - (((5!) % .2) / 2))
0.9000000000000057 (((5!) - (.2 / 2)) % (0!))
0.9000000000000067 ((0!) - ((5!) % (.2 / 2)))
0.90048372688514 (.2 - ((5!) ^ .02))
0.9012504626108302 (2 ^ (.05 - .2))
0.9020639661542758 (.5 ^ ((2 ^ .2) - (0!)))
0.9028804514474342 (((0!) - (.2 / .5)) ^ .2)
0.9036539387158786 ((0!) - (5 ^ (.2 + .2)))
0.9043038394024115 (.2 ^ (2 ^ ((0!) - 5)))
0.9044070023416173 (.5 ^ (.2 ^ ((0!) + .2)))
0.9044314043136658 ((((5!) ^ .2) % (0!)) ^ .2)
0.9045548849896679 (2 - (((0!) + .2) ^ .5))
0.9071067811865474 (.2 + ((0!) / (2 ^ .5)))
0.9071067811865476 (.2 + (.5 ^ ((0!) / 2)))
0.9090909090909091 ((0!) / (.5 * 2.2))
0.9090909090909092 (((0!) / .22) / 5)
0.91            ((0!) - ((.2 - .5) ^ 2))
0.9102821015130401 ((.5 / ((0!) - .2)) ^ .2)
0.9105572809000084 ((0!) - (.2 * (.2 ^ .5)))
0.9141802544148742 (2 ^ ((.5 ^ .2) - (0!)))
0.9142135623730951 (.5 - (2 ^ ((0!) / 2)))
0.9146101038546527 ((.02 ^ .2) / .5)
0.9155282288023014 (2 - (((0!) + .5) ^ .2))
0.9166666666666666 ((0!) - ((2 / .2) / (5!)))
0.9197156144560187 (.2 ^ .052)
0.9199999999999999 ((0!) - ((.2 * .2) / .5))
0.92            ((0!) - ((.2 + .2) / 5))
0.9201876506248751 (.5 ^ ((0!) % .22))
0.9216          (((0!) - (.2 / 5)) ^ 2)
0.9221079114817278 ((0!) / ((2 - .5) ^ .2))
0.9226808345905884 (.2 ^ (.05 % .2))
0.9226808345905885 (.2 ^ (2 % .05))
0.9232296100725245 ((0!) - (.2 / ((5!) ^ .2)))
0.9247796636776955 (.2 + ((0!) / (5 ^ .2)))
0.9294494367038759 ((0!) - ((.5 ^ .2) % .2))
0.9309690811052556 (.5 - ((((0!) + 2)!) ^ .2))
0.9311499150948377 (0 + ((.2 + .5) ^ .2))
0.9330329915368074 (0 + (.5 ^ (.2 / 2)))
0.9333333333333333 ((0!) + (.2 / (2 - 5)))
0.9340988032560503 ((0!) / (.2 + (.5 ^ .2)))
0.9351391726482042 (.2 ^ ((0!) / (.2 * (5!))))
0.9352752816480621 (((0!) + (.5 ^ .2)) / 2)
0.9364489927970681 ((.2 ^ (.2 - 5)) % (0!))
0.9375          ((0!) - (.5 ^ (2 + 2)))
0.9376509540020155 (0 + (.2 ^ (.2 / 5)))
0.9376509540020156 (.2 ^ ((0!) % (.2 / 5)))
0.94            ((0!) - (.5 % .22))
0.9409439665053014 ((((2 / .2)!) ^ .5) % (0!))
0.944087511294902 (((0!) - .25) ^ .2)
0.9441620808398836 (5 % (2 ^ .02))
0.9448108135415514 ((0!) - (5 ^ (.2 - 2)))
0.9472135954999579 (.5 + (.2 ^ ((0!) / 2)))
0.9477657272562665 (.2 ^ (.2 / ((0!) + 5)))
0.9486832980505138 (((0!) - (.2 / 2)) ^ .5)
0.9486983549970351 (.2 - ((0!) / (.5 ^ .2)))
0.95            ((0!) - (.5 * (.2 / 2)))
0.9509489152433014 (.2 ^ ((0!) / (2 ^ 5)))
0.952786404500042 ((0!) - ((.2 ^ .5) % .2))
0.9544511501033224 (((((0!) / .2)!) ^ .5) % 2)
0.9545454545454546 (.5 + ((0!) / 2.2))
0.9548416039104165 (.5 ^ (.2 / ((0!) + 2)))
0.956           ((0!) - (.22 / 5))
0.9563524997900354 (((5!) % ((0!) - .2)) ^ .2)
0.9563524997900363 ((((5!) - .2) % (0!)) ^ .2)
0.9563524997900369 (((5 - .2) % (0!)) ^ .2)
0.956352499790037 (((0!) - (.2 % .5)) ^ .2)
0.9563524997900386 (((0!) - ((5!) % .2)) ^ .2)
0.9573050519273263 (.5 + (.02 ^ .2))
0.9583333333333334 ((0!) + (.2 / (.2 - 5)))
0.9599999999999937 (((5!) - (.2 * .2)) % (0!))
0.96            (0 + (.2 * (.2 - 5)))
0.9600000000000001 ((0!) - (.2 * (5 % .2)))
0.9600000000000002 (.2 * (.2 * ((5 - (0!))!)))
0.9600000000000009 ((.2 * (.2 - (5!))) % (0!))
0.960000000000001 ((0!) - (5 % (.2 * .2)))
0.9600000000000013 ((0!) - (.2 * ((5!) % .2)))
0.9600000000000026 ((0!) - (((5!) % .2) ^ 2))
0.9600000000000233 ((0!) - ((5!) % (.2 * .2)))
0.9605627697295936 (.2 ^ .025)
0.9615384615384615 ((0!) / (.2 * 5.2))
0.9615384615384616 ((0!) - (.2 / 5.2))
0.9641031764063427 ((0!) - (2 ^ (.2 - 5)))
0.9641925040026272 ((5 / (((0!) + 2)!)) ^ .2)
0.9647350761586224 (2 - (2 ^ .05))
0.965662862539918 (.2 ^ ((5!) ^ (.2 - (0!))))
0.9659363289248455 (2 ^ (.2 / ((0!) - 5)))
0.9666666666666667 ((0!) - ((2 + 2) / (5!)))
0.9669444444444444 (((0!) - (2 / (5!))) ^ 2)
0.967287580103557 (2 - (5 ^ .02))
0.9683237857256298 (.2 ^ (.5 % .02))
0.96832378572563 (.2 ^ (5 % .02))
0.9683237857256337 (.2 ^ ((5!) % .02))
0.9711614938275394 (.2 ^ (.2 / (√((0!) + (5!)))))
0.9714285714285714 ((0!) - (.2 / (2 + 5)))
0.9715319411536059 (.5 ^ ((0!) / ((2 + 2)!)))
0.9726549474122855 (0 + (.5 ^ (.2 * .2)))
0.9726549474122856 (.5 ^ ((0!) % (.2 * .2)))
0.9733131813647486 (.2 ^ (2 / ((5!) - (0!))))
0.9735326020510389 (0 + (.2 ^ (2 / (5!))))
0.9735596413234617 (((5!) * (.2 ^ .2)) % (0!))
0.9737484441949202 (.2 ^ (2 / ((0!) + (5!))))
0.975           ((2 - .05) / 2)
0.975166096233509 (.2 ^ (.5 ^ (((0!) + 2)!)))
0.9756097560975611 (.2 / .205)
0.9771599684342459 (.5 ^ (.2 / (((0!) + 2)!)))
0.9779327685429285 ((((0!) - .2) ^ .5) ^ .2)
0.9791483623609768 (((0!) - (.2 * .5)) ^ .2)
0.9791666666666666 ((0!) - (.5 / ((2 + 2)!)))
0.9797958971132712 (((0!) - (.2 * .2)) ^ .5)
0.98            ((0!) - (.5 * (.2 * .2)))
0.9800000000000001 ((0!) - (.5 % (.2 * .2)))
0.9800000000000004 ((5 - .02) % 2)
0.9816666666666667 ((0!) - (2.2 / (5!)))
0.9821114561800017 ((0!) - (.2 ^ 2.5))
0.9830508474576272 ((0!) + (2 / (2 - (5!))))
0.9833055091819699 ((0!) + (2 / (.2 - (5!))))
0.9833333333333333 ((0!) - ((√(2 + 2)) / (5!)))
0.9833333333333334 ((0!) - (2 - (2 / (5!))))
0.9833610648918469 ((0!) - (2 / (.2 + (5!))))
0.9836065573770492 ((0!) - (2 / (2 + (5!))))
0.9840344433634576 (.2 ^ (.2 * .05))
0.9848664428955506 (.5 ^ .022)
0.9848969884113286 ((0!) - (.2 ^ ((5!) ^ .2)))
0.985           ((0!) + ((.2 - 2) / (5!)))
0.985786437626905 ((0!) - ((2 ^ .5) % .2))
0.9862327044933592 ((.5 ^ .02) % 2)
0.9864532895188168 (.2 ^ ((0!) / ((5!) - 2)))
0.9866554652086453 (.2 ^ ((0!) / ((5!) - .2)))
0.9866775572855799 (.2 ^ ((0!) / (√((5!) ^ 2))))
0.9866995763369821 (.2 ^ ((0!) / (.2 + (5!))))
0.9868945205172835 (.2 ^ ((0!) / (2 + (5!))))
0.9884180606262145 (2 ^ (2 / ((0!) - (5!))))
0.9885140203528962 ((0!) / (2 ^ (2 / (5!))))
0.988885574562571 (.2 ^ (5 / ((((0!) + 2)!)!)))
0.989327770604733 (.2 ^ (((0!) - .2) / (5!)))
0.98976         ((0!) - ((.2 + .2) ^ 5))
0.99            ((0!) - ((.2 * .5) ^ 2))
0.9902032062390085 ((5!) % ((0!) + (.2 ^ .2)))
0.990427513708358 ((0!) - ((2 ^ .2) / (5!)))
0.9916666666666667 ((0!) - ((.2 / .2) / (5!)))
0.9918688392825663 (((0!) - (.2 / 5)) ^ .2)
0.992           ((0!) - ((.2 * .2) / 5))
0.9925557394776896 (((2 * (5!)) ^ .2) % (0!))
0.9930924954370359 (.5 ^ (.02 / 2))
0.9933164436802503 (.2 ^ ((0!) / (2 * (5!))))
0.9935829262765025 (.2 ^ (.02 / 5))
0.99375         ((0!) - (.2 / (2 ^ 5)))
0.9939601694693525 ((0!) - ((.2 ^ .2) / (5!)))
0.9941430903129153 (2 ^ ((0!) / (2 - (5!))))
0.9942070589321466 (2 - (2 ^ ((0!) / (5!))))
0.9942308362880011 (2 ^ ((0!) / (.2 - (5!))))
0.9942404238175473 (2 ^ (((0!) - 2) / (5!)))
0.9944701686732144 (.5 ^ (.2 ^ ((0!) + 2)))
0.9948289153026479 ((0!) - (((5!) ^ .2) % .2))
0.9953896791032291 (2 ^ ((.2 - (0!)) / (5!)))
0.9955393176606813 (.2 ^ (2 / (((0!) + 5)!)))
0.9958333333333333 ((2 - ((0!) / (5!))) / 2)
0.995850622406639 (2 / (2 + ((0!) / (5!))))
0.9959844890307672 (.2 ^ (.05 ^ 2))
